1.0,0.3747583449211042,1.0
2.0,0.2540821541637384,2.0
4.0,0.16446089409775494,4.0
8.0,0.13026493256150914,8.0
16.0,0.09316003384808187,16.0
32.0,0.05843357183626309,32.0
64.0,0.04473276602799423,64.0
128.0,0.03226286623512056,128.0
256.0,0.0201611115583964,256.0
512.0,0.012706116403874843,512.0
1024.0,0.01103510680015464,1024.0
2048.0,0.007544095120289061,2048.0
4096.0,0.00585350772687449,4096.0
8192.0,0.0037827109575091673,8192.0
